,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
198,1659,120,RL,24.0,2104,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,536.0,Unf,0.0,300.0,836.0,GasA,TA,Y,SBrkr,836,0,0,836,0.0,1.0,1,0,2,1,TA,5,Typ,0,,Attchd,1976.0,Unf,1.0,345.0,TA,TA,Y,150,20,0,0,0,0,,,,0,10,2009,WD,Normal,144827.1632800172
199,1660,20,RL,,10710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1966,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,165.0,Gd,TA,PConc,TA,TA,No,BLQ,644.0,Unf,0.0,220.0,864.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1966.0,RFn,2.0,656.0,TA,TA,Y,0,162,0,0,0,0,,,Shed,1200,7,2009,WD,Normal,160612.55820691353
200,1661,60,RL,110.0,14257,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726.0,Ex,TA,PConc,Ex,TA,No,GLQ,1360.0,Unf,0.0,416.0,1776.0,GasA,Ex,Y,SBrkr,1794,978,0,2772,1.0,0.0,3,1,4,1,Ex,10,Typ,3,Gd,BuiltIn,2007.0,Fin,3.0,754.0,TA,TA,Y,135,64,0,0,0,0,,,,0,6,2009,WD,Normal,393959.99607737944
201,1662,60,RL,95.0,12350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,Unf,0.0,379.0,1365.0,GasA,Ex,Y,SBrkr,1365,1325,0,2690,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2009.0,RFn,3.0,864.0,TA,TA,Y,0,197,0,0,0,0,,,,0,7,2009,New,Partial,339052.7862481228
202,1663,20,RL,95.0,12350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1232.0,Unf,0.0,788.0,2020.0,GasA,Ex,Y,SBrkr,2020,0,0,2020,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,896.0,TA,TA,Y,192,98,0,0,0,0,,,,0,5,2009,WD,Normal,340231.01970418054
203,1664,20,RL,105.0,13693,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2288.0,Unf,0.0,342.0,2630.0,GasA,Ex,Y,SBrkr,2674,0,0,2674,2.0,0.0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2007.0,Fin,3.0,762.0,TA,TA,Y,360,50,0,0,0,0,,,,0,3,2009,WD,Normal,423981.6258483182
204,1665,20,RL,95.0,11578,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1736.0,1736.0,GasA,Ex,Y,SBrkr,1736,0,0,1736,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,834.0,TA,TA,Y,319,90,0,0,0,0,,,,0,7,2009,WD,Normal,295891.76646336704
205,1666,20,RL,129.0,16870,Pave,,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1531.0,Unf,0.0,251.0,1782.0,GasA,Ex,Y,SBrkr,1782,0,0,1782,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2004.0,Fin,3.0,932.0,TA,TA,Y,99,82,0,0,0,0,,,,0,4,2009,WD,Normal,314454.3878736899
206,1667,60,RL,59.0,23303,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1230.0,Unf,0.0,278.0,1508.0,GasA,Ex,Y,SBrkr,1508,1012,0,2520,1.0,0.0,2,1,5,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,640.0,TA,TA,Y,192,273,0,0,0,0,,,,0,6,2009,WD,Family,319934.3958364804
207,1668,20,RL,87.0,10367,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,0.0,724.0,1739.0,GasA,Ex,Y,SBrkr,1743,0,0,1743,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,927.0,TA,TA,Y,168,45,0,0,0,0,,,,0,6,2009,ConLI,Normal,319724.25588072184
208,1669,20,RL,77.0,10872,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,0.0,467.0,1504.0,GasA,Ex,Y,SBrkr,1531,0,0,1531,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,Fin,3.0,700.0,TA,TA,Y,184,52,0,0,0,0,,,,0,2,2009,WD,Normal,295255.10356222955
209,1670,20,RL,102.0,13514,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,285.0,Ex,TA,PConc,Ex,TA,No,GLQ,1142.0,Unf,0.0,632.0,1774.0,GasA,Ex,Y,SBrkr,1808,0,0,1808,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,850.0,TA,TA,Y,200,26,0,0,0,0,,,,0,3,2009,WD,Normal,321757.4800208602
210,1671,20,RL,90.0,12878,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,Gd,TA,PConc,Gd,TA,No,ALQ,1262.0,Unf,0.0,498.0,1760.0,GasA,Ex,Y,SBrkr,1760,0,0,1760,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,583.0,TA,TA,Y,165,190,0,0,0,0,,,,0,6,2009,WD,Normal,265156.7960146824
211,1672,20,RL,110.0,15274,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,0.0,480.0,2452.0,GasA,Ex,Y,SBrkr,2452,0,0,2452,2.0,0.0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2003.0,Fin,3.0,886.0,TA,TA,Y,0,116,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,389410.3018763254
212,1673,60,RL,96.0,13262,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1105,1295,0,2400,0.0,0.0,3,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,730.0,TA,TA,Y,114,40,0,0,0,0,,,,0,6,2009,WD,Normal,287832.45026722946
213,1674,20,RL,70.0,9658,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1598.0,1598.0,GasA,Gd,Y,SBrkr,1606,0,0,1606,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,3.0,871.0,TA,TA,Y,230,60,0,0,0,0,,,,0,7,2009,WD,Normal,267857.32104617637
214,1675,120,RL,47.0,6904,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,ALQ,836.0,Unf,0.0,522.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,192,36,0,0,0,0,,,,0,8,2009,WD,Normal,204476.9661815064
215,1676,120,RL,34.0,5122,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,GLQ,881.0,Unf,0.0,425.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,0,1306,1.0,0.0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,624.0,TA,TA,Y,170,63,0,0,0,0,,,,0,3,2009,WD,Normal,199494.33968467056
216,1677,120,RL,80.0,10307,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,0.0,474.0,1350.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,484.0,TA,TA,Y,192,26,0,0,0,0,,,,0,5,2009,WD,Normal,225512.3571306246
217,1678,20,RL,100.0,14836,Pave,,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2146.0,Unf,0.0,346.0,2492.0,GasA,Ex,Y,SBrkr,2492,0,0,2492,1.0,0.0,2,1,2,1,Ex,8,Typ,1,Ex,Attchd,2004.0,Fin,3.0,949.0,TA,TA,Y,226,235,0,0,0,0,,,,0,2,2009,WD,Abnorml,413138.33249473944
218,1679,20,RL,117.0,15262,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,2200.0,GasA,Ex,Y,SBrkr,2200,0,0,2200,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,Y,208,55,0,0,0,0,,,,0,7,2009,WD,Normal,332710.76468941267
219,1680,120,RL,44.0,7390,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2009,Hip,CompShg,MetalSd,MetalSd,BrkFace,308.0,Ex,TA,PConc,Ex,TA,No,GLQ,800.0,Unf,0.0,1084.0,1884.0,GasA,Ex,Y,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,649.0,TA,TA,Y,231,90,0,0,0,0,,,,0,5,2009,New,Partial,299613.8842249694
220,1681,120,RL,48.0,6472,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,500.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1451.0,1451.0,GasA,Ex,Y,SBrkr,1456,0,0,1456,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,539.0,TA,TA,Y,192,42,0,0,0,0,,,,0,4,2009,WD,Normal,265108.8544484717
221,1682,20,RL,129.0,16770,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1196.0,Unf,0.0,516.0,1712.0,GasA,Ex,Y,SBrkr,1712,0,0,1712,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2002.0,RFn,3.0,701.0,TA,TA,Y,218,183,0,0,0,0,,,,0,9,2009,WD,Normal,294532.5601962826
222,1683,120,RL,48.0,3480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,0.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,148,36,0,0,0,0,,,,0,11,2009,WD,Normal,207756.2921552842
223,1684,60,RL,63.0,10928,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,100,0,0,0,0,0,,,,0,6,2009,WD,Normal,199038.31645925972
224,1685,60,RL,57.0,8918,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,745.0,745.0,GasA,Ex,Y,SBrkr,745,745,0,1490,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,392.0,TA,TA,Y,36,20,0,0,0,0,,,,0,7,2009,WD,Normal,177757.1808247834
225,1686,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1204.0,1220.0,GasA,Ex,Y,SBrkr,1220,0,0,1220,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100,16,0,0,0,0,,,,0,8,2009,WD,Normal,192191.20919447904
226,1687,80,RL,59.0,9434,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,8,2009,WD,Normal,187668.44064356177
227,1688,60,RL,62.0,7984,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,868,762,0,1630,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,436.0,TA,TA,Y,120,48,0,0,0,0,,,,0,9,2009,WD,Normal,211454.2130875911
228,1689,60,RL,61.0,10125,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,846.0,846.0,GasA,Ex,Y,SBrkr,846,748,0,1594,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,434.0,TA,TA,Y,300,48,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,203635.97222610842
229,1690,60,RL,,8965,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,652.0,Unf,0.0,130.0,782.0,GasA,Ex,Y,SBrkr,806,683,0,1489,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,0,75,0,0,0,0,,,,0,6,2009,WD,Normal,213325.48992434214
230,1691,60,RL,,8174,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,494.0,Unf,0.0,204.0,698.0,GasA,Ex,Y,SBrkr,698,644,0,1342,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,393.0,TA,TA,Y,100,56,0,0,0,0,,,,0,5,2009,WD,Normal,201052.92983991676
231,1692,60,RL,,12891,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Ex,TA,No,GLQ,651.0,Unf,0.0,219.0,870.0,GasA,Ex,Y,SBrkr,878,1126,0,2004,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,3.0,644.0,TA,TA,Y,0,48,0,0,0,0,,,,0,7,2009,WD,Normal,272496.92117133504
232,1693,80,RL,61.0,9734,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,241.0,Rec,113.0,30.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,186023.11897718348
233,1694,60,RL,42.0,8433,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,683.0,Unf,0.0,111.0,794.0,GasA,Ex,Y,SBrkr,819,695,0,1514,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,394.0,TA,TA,Y,0,72,0,0,0,0,,,,0,6,2009,WD,Normal,190261.04335898347
234,1695,80,RL,62.0,7750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,RFn,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2009,WD,Normal,189689.86400940665
235,1696,60,RL,,15896,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,ALQ,913.0,Unf,0.0,264.0,1177.0,GasA,Ex,Y,SBrkr,1223,1089,0,2312,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,658.0,TA,TA,Y,298,0,0,0,0,0,,,,0,5,2009,WD,Normal,277538.2318137151
236,1697,80,RL,64.0,7848,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,410.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,189435.7355950093
237,1698,60,RL,106.0,12720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1173.0,Unf,0.0,282.0,1455.0,GasA,Ex,Y,SBrkr,1466,1221,0,2687,1.0,0.0,2,1,4,1,Gd,10,Typ,2,TA,BuiltIn,2000.0,RFn,3.0,810.0,TA,TA,Y,252,30,0,0,0,0,,,,0,9,2009,WD,Normal,335358.0927314025
238,1699,20,RL,,10750,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,Gd,TA,PConc,Gd,TA,Av,BLQ,236.0,GLQ,1526.0,262.0,2024.0,GasA,Ex,Y,SBrkr,2063,0,0,2063,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,1994.0,Fin,3.0,815.0,TA,TA,Y,182,56,0,0,0,0,,,,0,6,2009,WD,Normal,307208.1454806933
239,1700,60,RL,79.0,9085,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,286.0,Gd,TA,PConc,Gd,TA,No,GLQ,816.0,Unf,0.0,254.0,1070.0,GasA,Ex,Y,SBrkr,1094,967,0,2061,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,647.0,TA,TA,Y,296,102,209,0,0,0,,,,0,11,2009,WD,Normal,247719.42267691437
240,1701,60,RL,,11692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,549.0,1173.0,GasA,Ex,Y,SBrkr,1215,1017,0,2232,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,2.0,623.0,TA,TA,Y,173,165,0,0,0,0,,,,0,10,2009,WD,Normal,276004.28090628097
241,1702,20,RL,86.0,11194,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1696.0,1696.0,GasA,Ex,Y,SBrkr,1696,0,0,1696,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,3.0,972.0,TA,TA,Y,120,56,0,0,0,0,,,,0,9,2009,WD,Normal,264920.4434835061
242,1703,20,RL,78.0,10206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,294.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1614.0,1614.0,GasA,Ex,Y,SBrkr,1658,0,0,1658,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,726.0,TA,TA,Y,144,44,0,0,0,0,,,,0,9,2009,WD,Normal,268666.64017674886
243,1704,20,RL,85.0,10130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1294.0,Unf,0.0,408.0,1702.0,GasA,Ex,Y,SBrkr,1702,0,0,1702,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,844.0,TA,TA,Y,0,69,0,0,0,0,,,,0,3,2009,WD,Normal,297587.95995570254
244,1705,20,RL,76.0,9139,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,379.0,Unf,0.0,1043.0,1422.0,GasA,Ex,Y,SBrkr,1432,0,0,1432,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,2.0,492.0,TA,TA,Y,297,50,0,0,0,0,,,,0,9,2009,WD,Normal,242723.9906229258
